Municipio_mapa,UF,Latitude,Longitude,Pop_2018,Area,Pop_por_Area,Leitos_por_Mil_Hab,Dominios_Internet_por_Mil_Hab,Atração_Geral,Coef_Gestao_Empresarial,PIB,media_KMG2
CORRENTES PE,PE,-9.1295585,-36.3287438,18144,317.793,57.09376858521113,1.26763668430335,0.494315373208107,748.077777777777,,133367,0.013219611105773549
CORRENTINA BA,BA,-13.344157,-44.6345066,32081,11492.171,2.791552614384175,1.09098843552258,1.86700687680866,12489.9043766855,178.0,1123973,0.012243956202442202
CORTES PE,PE,-8.4724921,-35.5431197,12596,101.316,124.3238975087844,3.09622102254684,0.715535061218,498.211012891344,,126476,0.03205901950053971
CORUMBA DE GOIAS GO,GO,-15.9268355,-48.8074659,11050,1061.955,10.405337325969557,2.26244343891403,2.07020702070207,1014.07836538461,,142583,0.02388896585534752
CORUMBAIBA GO,GO,-18.1348982,-48.564223,9574,1883.665,5.082644737785116,2.71568832254021,1.23418697932737,367.688586647966,,448505,0.028444147964519512
CORUMBATAI DO SUL PR,PR,-24.100956,-52.11766,3313,164.341,20.15930291284585,0.0,1.2426219322771,283.532214689266,,61965,0.00038168247708594757
CORUMBATAI SP,SP,-22.2210521,-47.6249638,4047,278.622,14.525055451471886,0.0,17.2626387176326,0.0,,166351,0.00498841657374493
CORUMBIARA RO,RO,-13.0002162,-60.94320578255167,7567,3060.321,2.4726164346811985,2.11444429760803,0.270599377621431,40.5740740740743,,236578,0.021899311943641715
CORURIPE AL,AL,-10.1249963,-36.1760623,56562,897.78,63.002071777050055,4.84424171705385,0.772838248467497,13312.555043325,,1551619,0.050671780525314
COSMORAMA SP,SP,-20.4782664,-49.7765649,7316,441.68,16.56402825575077,0.0,4.92678253729301,903.479127673595,,227706,0.001505179511313127
COSTA MARQUES RO,RO,-12.4367165,-64.2279765,17855,4987.177,3.5801817340752096,2.52030243629236,0.381866783045115,3975.91867821233,,206123,0.026085375336746125
COSTA RICA MS,MS,-18.5333859,-53.1394286,20496,4159.003,4.928104163425706,2.73224043715847,7.44369207126735,6106.11997323641,170.0,1493811,0.030854021147326858
COTEGIPE BA,BA,-12.0315387,-44.260401,13796,4282.775,3.2212759250719456,2.10205856770078,0.145116819039327,653.904024756852,,124783,0.021685855909875804
COTIPORA RS,RS,-28.9950719,-51.696359,3868,172.375,22.439448875997098,0.0,8.30521671424864,476.317971796604,,122618,0.0024192256358405
COTRIGUACU MT,MT,-9.9034364,-58.5658915,19254,9421.076,2.0437156010629787,1.71392957307572,0.860759493670886,1306.18593913162,,191224,0.01793349071963847
COUTO DE MAGALHAES DE MINAS MG,MG,-18.073056,-43.4718628,4396,485.654,9.051711712453722,0.0,1.8140589569161,1815.3470584805,,44132,0.0005362602970399395
COUTO MAGALHAES TO,TO,-8.360583,-49.1773955,5536,1585.786,3.491013289308898,0.0,0.894774516821761,352.263571304741,,78560,0.00029018202429221336
COXILHA RS,RS,-28.1255645,-52.2976394,2769,421.493,6.569504119878622,0.0,3.2656023222061,5523.33205961318,,206901,0.0010229765341307948
COXIM MS,MS,-18.504915,-54.7450251,33516,6409.224,5.229338216295764,2.77479412817759,4.62093432310765,20722.3780638618,148.0,816656,0.03018151881332128
COXIXOLA PB,PB,-7.6272915,-36.606013,1907,169.878,11.225703151673557,0.0,0.0,14.8833333333333,,18323,8.283467960792312e-06
CRAIBAS AL,AL,-9.6168038,-36.7684669,24129,278.88,86.5210843373494,0.331551245389365,0.578058549073042,0.0,,157421,0.0036407225846898533
CRATEUS CE,CE,-5.1782451,-40.6696545,74982,2985.152,25.118318933173253,1.89378784241551,1.59842288941578,76083.325920577,153.0,666706,0.020205541558249347
CRAVOLANDIA BA,BA,-13.3576247,-39.8153954,5349,182.585,29.29594435468412,4.48681996634885,0.0,0.0,,41055,0.04609820121251717
CRICIUMA SC,SC,-28.6789941,-49.3695627,386044,2031.53,190.0262363834155,2.33134046896209,22.6916797174369,208835.808477042,2058.0,12930445,0.03624686766159916
CRISOLITA MG,MG,-17.2391664,-40.9132444,6646,966.202,6.878478827408761,0.0,0.298329355608592,1327.12179620535,,53427,0.00010906242029587155
CRISOPOLIS BA,BA,-11.5105813,-38.1506278,21040,636.609,33.0501139632019,1.09315589353612,0.142159882481164,2672.17944444445,,143554,0.011332069856519394
CRISSIUMAL RS,RS,-27.4982242,-54.1024643,13544,363.597,37.25003231599821,4.060838747785,5.65139797739441,2225.46221270398,86.0,316662,0.04345644541144357
CRISTAIS MG,MG,-20.875834,-45.518611,12660,628.434,20.14531358901651,0.631911532385466,0.859509298327864,1681.01496483231,,212040,0.006830220121154725
CRISTAL DO SUL RS,RS,-27.454386,-53.2482974,2851,97.077,29.368439486181074,0.0,0.351246926589392,268.546233791121,,55923,0.00012525196762727187
CRISTAL RS,RS,-31.00166,-52.0491777,7950,682.138,11.654533246938302,0.0,1.99775252840554,3589.57911129171,53.0,164032,0.0006427467455933369
CRISTALANDIA DO PIAUI PI,PI,-10.6525894,-45.1847405,8264,1202.895,6.870092568345533,3.02516940948693,0.0,196.851851851852,,48868,0.03109058209719516
CRISTALANDIA TO,TO,-10.59848,-49.194202,7300,1848.241,3.94970136470298,0.958904109589041,0.823158183564275,593.295832272491,,113476,0.010133528956480535
CRISTALIA MG,MG,-16.7179933,-42.8648107,5960,840.702,7.08931345470809,0.0,0.0,1027.04973856209,,40596,1.8352653241080867e-05
CRISTALINA GO,GO,-16.7680599,-47.6133427,57759,6163.806,9.37067130276326,1.12536574386676,3.86460328491279,3957.64701350716,210.0,2300098,0.013697260812019977
CRISTIANO OTONI MG,MG,-20.8324096,-43.8053057,5145,132.872,38.72147630802576,0.0,1.55339805825243,4266.93900907727,,82275,0.0004793158952942444
CRISTIANOPOLIS GO,GO,-17.2010889,-48.7060055,2968,225.359,13.170097488895497,2.69541778975741,4.04585300067431,759.230313396205,,67865,0.028864133140563148
CRISTINA MG,MG,-22.212222,-45.264167,10258,311.33,32.94896090964571,3.8019107038409,3.51493848857645,806.714892480308,,164960,0.04012060367017655
CRISTINAPOLIS SE,SE,-11.4757019,-37.7555212,18190,237.699,76.52535349328352,0.0,0.671366230278617,3505.84824854946,,214491,0.00028804832077917954
CRISTINO CASTRO PI,PI,-8.8163934,-44.2211062,10401,1846.339,5.633310025948648,2.01903663109316,1.15130000959417,6365.74278481208,,86903,0.021102471033635044
CRISTOPOLIS BA,BA,-12.2349301,-44.4160811,13872,1052.837,13.17582873702197,4.97404844290657,0.718907260963336,8405.96789222677,,131286,0.05134744139396846
CRIXAS DO TOCANTINS TO,TO,-11.1039404,-48.918827,1708,986.693,1.731034881163645,0.0,0.0,264.931736774977,,39204,1.772335741608371e-05
CRIXAS GO,GO,-14.5424536,-49.9694813,16852,4661.168,3.615402834654319,5.10325183954427,1.94701752315771,2543.46766666667,,393478,0.053142431199007356
CROATA CE,CE,-4.4156199,-40.9048081,17994,696.984,25.816948452188285,1.66722240746916,0.608979682223329,900.037697061703,,116549,0.0173483886220404
CROMINIA GO,GO,-17.2891983,-49.3749654,3500,364.105,9.612611746611554,3.14285714285714,0.57372346528973,466.16,,64329,0.03246951525768827
CRUCILANDIA MG,MG,-20.3985647,-44.3429275,5014,167.164,29.99449642267474,0.0,2.97973778307509,1210.53962421898,,58799,0.0008746610867446971
CRUZ ALTA RS,RS,-28.645056,-53.6058047,60693,1360.321,44.61667503478959,3.83899296459229,8.93878837128311,40664.2995239392,435.0,3311973,0.04346785229685467
CRUZ CE,CE,-2.918128,-40.175981,24131,330.201,73.07973022492361,2.32066636276988,3.58480686349539,8426.69468999759,60.0,189421,0.02493916823882834
CRUZ DAS ALMAS BA,BA,-12.6722649,-39.1053665,62871,139.117,451.9289518894169,1.35197467830955,5.20248580780847,69002.2747191126,203.0,961686,0.015800246773515488
CRUZ DO ESPIRITO SANTO PB,PB,-7.139022,-35.085721,17366,191.104,90.87198593436034,0.0,0.519660488480859,495.96346247962,,136313,0.0002095277963737125
CRUZ MACHADO PR,PR,-26.0184626,-51.3503171,18675,1478.35,12.63232658030913,1.87416331994645,1.28287363694676,1041.67310865941,,306557,0.019751371260407876
CRUZALIA SP,SP,-22.7434438,-50.7911037,2100,149.33,14.062813902096028,0.0,1.92957067052581,1899.17111111111,,69483,0.0005805973963850428
CRUZALTENSE RS,RS,-27.667414,-52.6487833,1870,166.883,11.205455318995943,0.0,0.0,0.0,,73848,3.3385228508900874e-05
CRUZEIRO DA FORTALEZA MG,MG,-18.9461873,-46.6738005,4134,187.715,22.02274724982021,0.0,0.551571980143409,1699.95833333334,,90566,0.00019792897880512904
CRUZEIRO DO IGUACU PR,PR,-25.6142278,-53.1299075,4264,161.862,26.34342835254723,0.0,0.70555032925682,54.9033333333333,,110556,0.0002507906717381376
CRUZEIRO DO OESTE PR,PR,-23.7839582,-53.0709425,20917,775.984,26.955452689746178,1.52985609791079,4.20408943244793,3117.23092112037,124.0,666067,0.017209286448176948
CRUZEIRO DO SUL AC,AC,-7.6307956,-72.6703869,87673,8779.403,9.986214324595874,1.93902341655926,2.63646238797864,99695.5381533717,192.0,1088626,0.021156294650377334
CRUZEIRO SP,SP,-22.5783685,-44.9642044,89102,472.766,188.46955999373893,1.34677111624879,11.3410355538671,37872.1431928086,302.0,2092990,0.01800537217833837
CRUZETA RN,RN,-6.4113343,-36.7872964,8014,295.83,27.089882702903697,1.49737958572498,0.875218804701175,656.603405954975,,88853,0.015667357776039528
CRUZILIA MG,MG,-21.838333,-44.808056,15358,522.419,29.397858806819816,4.2974345617919,6.94039047804372,12004.4795944453,,219384,0.046209174046897394
CRUZMALTINA PR,PR,-23.9930826,-51.4435583,2980,312.299,9.542137502841827,0.0,4.06779661016949,1130.64798795462,,95567,0.0012009614580246726
CUBATI PB,PB,-6.8647974,-36.3525993,7763,163.227,47.55953365558394,2.06105886899395,0.128254456842375,1294.53781038901,,56769,0.0212292419246144
CUIABA MT,MT,-15.5986686,-56.0991301,889162,4209.106,211.24723397320005,2.74303220335552,24.8128728337482,1041109.49861828,4854.0,29512411,0.0485750466969426
CUITE DE MAMANGUAPE PB,PB,-6.912922,-35.250219,6349,108.448,58.544187075833584,0.0,1.41665354950417,85.6533333333331,,52546,0.0004269564080918536
CUITEGI PB,PB,-6.8962776,-35.5228851,6823,39.302,173.60439672281308,0.0,0.293987946494194,1672.45785265212,,52243,0.00010729152535548961
CUJUBIM RO,RO,-9.3687919,-62.5832107,24226,3863.946,6.269756357878707,0.454057624040287,0.515566131271069,122.122916666667,,315312,0.004952456205930009
CUMARI GO,GO,-18.2644369,-48.1511341,2871,570.543,5.032048417034299,4.87634970393591,0.350385423966363,139.065057793419,,59976,0.05020695051174265
CUMARU DO NORTE PA,PA,-7.8122669,-50.7677675,13179,17085.001,0.7713783569576613,0.834661203429699,0.148445038224597,11.0333333333333,,267151,0.008734994014193266
CUMARU PE,PE,-8.0065285,-35.6991651,11635,292.232,39.81425716553971,2.66437473141384,0.0916926462497708,1285.38048012115,,99293,0.027434114042007754
CUMBE SE,SE,-10.3552462,-37.1828788,3977,128.393,30.975208928835684,0.0,0.0,605.233703703703,,38264,1.729840190207701e-05
CUNHA PORA SC,SC,-26.8927163,-53.1716516,11053,220.099,50.21831085102613,4.07129286166652,13.8011906909616,407.715512820513,,513163,0.04597219978643546
CUNHA SP,SP,-23.07753,-44.9567436,21639,1407.25,15.376798720909576,1.8485142566662,8.16819046735044,6549.76624038252,,213621,0.021405607940478587
CUNHATAI SC,SC,-26.9735014,-53.0914014,1957,54.811,35.70451186805568,0.0,2.03873598369011,80.6583333333333,,40762,0.000598683324703718
CUPARAQUE MG,MG,-18.9697,-41.0986,4960,226.75,21.87431091510474,0.0,1.4050582095544,1106.90319191919,,43563,0.00041959515831153536
CUPIRA PE,PE,-8.610275099999999,-35.95254218377778,24041,95.155,252.6509379433556,0.831912150076952,2.15704981955449,9701.50678754086,,227317,0.009260432890612527
CURACA BA,BA,-8.9925655,-39.9053169,34389,5935.944,5.793349802491398,0.756055715490419,0.432276657060519,6934.77750016967,,269056,0.008009359711454216
CURIMATA PI,PI,-10.0349005,-44.3033114,11348,2344.655,4.839944469442199,2.99612266478675,0.43905865823674,6059.56706633112,,84284,0.03093324575511778
CURIONOPOLIS PA,PA,-6.0990443,-49.6059039,18014,2369.098,7.60373779387767,2.77561896302876,2.17524680684924,12054.8188843227,,592681,0.029392654881335085
CURITIBA PR,PR,-25.65178105,-49.30920566150176,3430082,7872.809,435.6871861110818,2.45446027237833,50.0986716446956,1449989.74756223,14663.0,145345339,0.10517392910388457
CURITIBANOS SC,SC,-27.2900659,-50.5779683,39595,949.131,41.71710754363728,3.18221997726986,9.18354510001258,21058.9728622572,275.0,1223190,0.035848157531140554
CURIUVA PR,PR,-24.0383013,-50.455484,15003,576.263,26.034987497028265,1.26641338398987,1.92040262234289,4248.01712711496,,227006,0.013655266532861782
CURRAIS NOVOS RN,RN,-6.2626676,-36.5173039,44664,864.349,51.67357167070246,2.10460325989611,5.85004242397178,49863.9922204438,269.0,635524,0.023566595455864717
CURRAIS PI,PI,-9.0146796,-44.3999284,4939,3156.657,1.5646299233651295,0.0,0.0,668.440740740739,,59512,2.6904204839964644e-05
CURRAL DE CIMA PB,PB,-6.7174163,-35.266704,5242,85.096,61.60101532386951,0.0,0.573942988329826,0.0,,40726,0.00018176442805530388
CURRAL DE DENTRO MG,MG,-15.9332656,-41.8568896,7656,570.95,13.40923023031789,0.0,0.388148531504722,757.022629629628,,60690,0.0001379097990555883
CURRAL NOVO DO PIAUI PI,PI,-7.8316503,-40.9006904,5316,755.251,7.038719577994601,0.0,0.0,187.338333333334,,32965,1.490282821194775e-05
CURRAL VELHO PB,PB,-7.5376473,-38.1979125,2521,222.957,11.30711303076378,0.0,0.0,70.2598263335105,,21535,9.73554999375989e-06
CURRALINHO PA,PA,-1.8115866,-49.7975682,33893,3617.252,9.369819962778374,0.767120054288496,0.0290292614955876,6663.0033569604,,658236,0.008184160682732058
CURRALINHOS PI,PI,-5.6190404,-42.8280018,4425,345.848,12.79463810691402,0.0,0.675219446320054,268.417777777778,,24034,0.00020304314116271918
CURUA PA,PA,-1.887754,-55.116842,14197,1431.133,9.920112246730389,0.0,0.0694782185784757,2281.2041479781,,108617,6.887817954657886e-05
CURUCA PA,PA,-0.7276792,-47.856568,39540,672.948,58.75639722534282,0.682852807283763,0.124794089751909,926.402757901014,,265956,0.00716865012597924
CURURUPU MA,MA,-1.824255,-44.872996,32765,1256.884,26.06843590975778,3.32672058599115,0.244685731763267,15850.5796019901,,201699,0.034326245893082356
CURVELANDIA MT,MT,-15.6108629,-57.9188924,5192,359.031,14.461146809049914,0.0,2.87411381490707,751.530726233144,,110897,0.0008681513616632733
CURVELO MG,MG,-18.7571926,-44.4305993,87092,3823.26,22.779512771823,2.00936940247095,6.05860070284332,46438.6696465645,392.0,1440125,0.023011646923720774
CUSTODIA PE,PE,-8.0860251,-37.6400307,36841,1404.127,26.23765514088113,2.28006840205206,2.02096413462316,1843.8017457749,52.0,364146,0.024156123218867218
CUTIAS AP,AP,0.9708625,-50.8000608,5864,2179.114,2.6910019393202926,0.0,0.0,39.9037037037037,,69709,3.1514068006269246e-05
DAMIANOPOLIS GO,GO,-14.5603809,-46.1780241,3315,415.349,7.981239872974294,3.92156862745098,1.20809423135005,1420.67296296296,,30644,0.040632205557985565
DAMIAO PB,PB,-6.64317595,-35.933835193092264,5289,185.685,28.48372243315292,0.0,0.938086303939963,0.0,,39000,0.00028462492722623457
DAMOLANDIA GO,GO,-16.2548322,-49.3675277,2923,84.495,34.59376294455293,4.78959972630859,0.0,0.0,,36731,0.04920579455193927
DARCINOPOLIS TO,TO,-6.7085964,-47.7524283,6018,1639.162,3.671388184938402,0.0,0.328030178776447,477.732228620414,,122373,0.00014868486221657348
DARIO MEIRA BA,BA,-14.4332181,-39.9028712,10906,413.637,26.36611328290264,0.0,0.186741363211951,645.738749864921,,92041,9.475939094043736e-05
DATAS MG,MG,-18.4459187,-43.6584287,5399,310.099,17.410568882840643,3.88960918688646,2.95748613678373,591.752692475281,,50906,0.04081104600512451
DAVID CANABARRO RS,RS,-28.3878667,-51.8472645,4744,174.939,27.11802399693608,6.74536256323777,2.9535864978903,2267.12104493447,,125078,0.07017205498556613
DAVINOPOLIS GO,GO,-18.1536888,-47.5624052,2094,481.296,4.35075296698913,0.0,5.2531041069723,0.0,,315914,0.001637932752481548
DELFIM MOREIRA MG,MG,-22.5086783,-45.2792398,8035,408.473,19.67082279612116,0.0,5.10903426791277,309.10632167139,,88382,0.0014940655172591512
DELFINOPOLIS MG,MG,-20.344749,-46.8546425,7098,1378.423,5.149362713767835,2.67681036911806,8.15293786899072,55.7516129032258,,168281,0.029887370568864858
DELMIRO GOUVEIA AL,AL,-9.3841161,-37.997756,51763,626.69,82.59745647768433,0.850028012286769,2.15318363580437,37636.4730615812,126.0,457025,0.0095492288895062
DEMERVAL LOBAO PI,PI,-5.3640643,-42.673993,13793,216.807,63.61879459611544,1.74001305009788,0.506622276905262,5016.86558311705,,138949,0.018076942629037234
DENISE MT,MT,-14.7292165,-57.0482981,9377,1278.502,7.334364748745016,2.55945398315026,0.317057704502219,736.51968249067,,421679,0.02656646469064711
DEODAPOLIS MS,MS,-22.276272,-54.168163,12868,831.21,15.481045704454951,1.55424308361828,2.63076446920458,2689.24120222097,,245701,0.01682190910015125
DEPUTADO IRAPUAN PINHEIRO CE,CE,-5.9173532,-39.2672104,9585,470.425,20.375192644948715,1.25195618153365,0.727272727272727,808.965,,65510,0.013094198774027205
DERRUBADAS RS,RS,-27.2657279,-53.8618488,2852,360.851,7.903539133880743,0.0,4.99108734402852,31.92,,77533,0.0014555913886095289
DESCALVADO SP,SP,-21.9090404,-47.6203241,33520,753.706,44.47357457682438,1.19331742243437,14.324693042292,1871.77344191096,177.0,1385107,0.016958577583384805
DESCANSO SC,SC,-26.8246854,-53.5017586,8308,287.608,28.886540012795194,4.45353875782378,2.54545454545455,1242.07668646956,,220704,0.046562094505371916
DESCOBERTO MG,MG,-21.459444,-42.967223,4996,213.168,23.43691360804624,0.0,3.59066427289048,463.469525445661,,59424,0.001048822714824012
DESTERRO DE ENTRE RIOS MG,MG,-20.66,-44.332223,7232,377.165,19.17463179245157,0.0,1.65677205577799,274.680666666666,,99961,0.0005167332181472141
DESTERRO DO MELO MG,MG,-21.1460033,-43.518329,2919,142.279,20.51602836680044,0.0,0.689417442261289,1247.03448825929,,34948,0.0002120181140041197
DESTERRO PB,PB,-7.2889695,-37.0880761,8279,179.387,46.15161633786172,0.0,2.41050982282753,3195.6895448634,,60164,0.0007132671415609848
DEZESSEIS DE NOVEMBRO RS,RS,-28.2248993,-55.0480474,2478,217.8,11.377410468319558,0.0,0.824062628759786,358.631785714286,,38849,0.00025210377092912733
DIAMANTE DO NORTE PR,PR,-22.6565442,-52.8589113,5146,242.886,21.18689426315226,3.69218810726778,1.17947709848634,628.174459929563,,314864,0.0383968130119711
DIAMANTE DO SUL PR,PR,-25.0436147,-52.6800923,3454,347.233,9.947211238563154,0.0,0.0,0.0,,52026,2.3519931459268728e-05
DIAMANTE PB,PB,-7.4261827,-38.2646879,6575,269.111,24.43229745346716,0.0,0.763125763125763,2144.65206547695,,49410,0.00023953462188734255
DIAMANTINA MG,MG,-18.2440862,-43.6006487,47617,3891.659,12.235655796152743,3.21313816494109,10.2675858600675,82481.8948144562,148.0,712415,0.03624331066376164
DIAMANTINO MT,MT,-14.4036262,-56.4364488,21904,8191.677,2.6739335547531966,2.19138056975895,3.3120094369584,16105.1915483865,184.0,2204681,0.024444820214127132
DIANOPOLIS TO,TO,-11.624008,-46.819787,21850,3217.313,6.7913815037579495,1.78489702517162,2.03261213243597,14085.8003596199,89.0,285427,0.019038441065866524
DILERMANDO DE AGUIAR RS,RS,-29.7049966,-54.2078988,3026,601.17,5.033517973285427,0.0,0.99535500995355,0.0,,123264,0.0003390185792830794
DIOGO DE VASCONCELOS MG,MG,-20.4868723,-43.1984645,3814,165.091,23.102410185897472,0.0,0.263019463440295,143.826666666667,,33867,9.016999042165217e-05
DIONISIO MG,MG,-19.841944,-42.776945,7852,339.375,23.136648250460404,1.14620478858889,1.6819769698538,254.771060976423,,69044,0.012281453135581202
DIORAMA GO,GO,-16.2359735,-51.2578729,2488,687.348,3.61970937574562,5.62700964630225,0.805152979066023,0.0,,50103,0.05804119857331218
DIRCEU ARCOVERDE PI,PI,-9.3413101,-42.4362055,6992,1017.057,6.8747376007441074,1.00114416475973,0.142633005277421,428.971771550311,,36905,0.010339030144466426
DIVINESIA MG,MG,-20.990277,-43.003889,3411,116.97,29.16132341626058,0.0,5.26777875329236,617.498612538359,,41625,0.0015181087198418736
DIVINO DAS LARANJEIRAS MG,MG,-18.7775,-41.479167,4984,342.249,14.56249689553512,4.21348314606742,0.602530628640289,1161.28781821524,,48010,0.04346566577356319
